date,timestamp,ISO8601,hr (count/min),power (watt),cadence (count/min),distance (meter),speed (m/s),lap,since_start
9:29:11.000 AM,1770474551.000,2026-02-07T09:29:11.000-0500,113,144,83,6678.940,5.117,1,989
9:29:12.000 AM,1770474552.000,2026-02-07T09:29:12.000-0500,113,143,84,6683.430,5.182,1,990
9:29:13.000 AM,1770474553.000,2026-02-07T09:29:13.000-0500,113,136,85,6688.510,5.214,1,991
9:29:14.000 AM,1770474554.000,2026-02-07T09:29:14.000-0500,113,129,86,6694.600,5.253,1,992
9:29:15.000 AM,1770474555.000,2026-02-07T09:29:15.000-0500,113,136,88,6699.820,5.294,1,993
9:29:16.000 AM,1770474556.000,2026-02-07T09:29:16.000-0500,113,159,81,6705.320,5.481,1,994
9:29:17.000 AM,1770474557.000,2026-02-07T09:29:17.000-0500,113,200,71,6712.310,5.845,1,995
9:29:18.000 AM,1770474558.000,2026-02-07T09:29:18.000-0500,113,223,76,6719.580,6.540,1,996
9:29:19.000 AM,1770474559.000,2026-02-07T09:29:19.000-0500,113,214,80,6724.080,7.083,1,997
9:29:20.000 AM,1770474560.000,2026-02-07T09:29:20.000-0500,113,175,84,6731.050,7.307,1,998
9:29:21.000 AM,1770474561.000,2026-02-07T09:29:21.000-0500,113,132,84,6740.860,7.555,1,999
9:29:22.000 AM,1770474562.000,2026-02-07T09:29:22.000-0500,113,116,84,6747.140,7.758,1,1000
9:29:23.000 AM,1770474563.000,2026-02-07T09:29:23.000-0500,113,107,85,6755.480,7.710,1,1001
9:29:24.000 AM,1770474564.000,2026-02-07T09:29:24.000-0500,113,104,85,6764.920,7.737,1,1002
9:29:25.000 AM,1770474565.000,2026-02-07T09:29:25.000-0500,113,103,85,6771.290,7.738,1,1003
9:29:26.000 AM,1770474566.000,2026-02-07T09:29:26.000-0500,113,113,86,6780.590,7.782,1,1004
9:29:27.000 AM,1770474567.000,2026-02-07T09:29:27.000-0500,113,128,85,6788.940,7.882,1,1005
9:29:28.000 AM,1770474568.000,2026-02-07T09:29:28.000-0500,113,136,81,6797.300,7.871,1,1006
9:29:29.000 AM,1770474569.000,2026-02-07T09:29:29.000-0500,113,142,80,6804.140,8.136,1,1007
9:29:30.000 AM,1770474570.000,2026-02-07T09:29:30.000-0500,113,141,81,6814.020,8.190,1,1008
9:29:31.000 AM,1770474571.000,2026-02-07T09:29:31.000-0500,113,135,82,6822.360,8.313,1,1009
9:29:32.000 AM,1770474572.000,2026-02-07T09:29:32.000-0500,113,131,83,6830.720,8.479,1,1010
9:29:33.000 AM,1770474573.000,2026-02-07T09:29:33.000-0500,113,127,83,6839.060,8.310,1,1011
9:29:34.000 AM,1770474574.000,2026-02-07T09:29:34.000-0500,113,122,83,6847.280,8.582,1,1012
9:29:35.000 AM,1770474575.000,2026-02-07T09:29:35.000-0500,113,119,83,6855.730,8.429,1,1013
9:29:36.000 AM,1770474576.000,2026-02-07T09:29:36.000-0500,113,119,83,6864.130,8.554,1,1014
9:29:37.000 AM,1770474577.000,2026-02-07T09:29:37.000-0500,113,120,83,6872.490,8.383,1,1015
9:29:38.000 AM,1770474578.000,2026-02-07T09:29:38.000-0500,113,120,83,6880.820,8.363,1,1016
9:29:39.000 AM,1770474579.000,2026-02-07T09:29:39.000-0500,113,114,82,6891.150,8.284,1,1017
9:29:40.000 AM,1770474580.000,2026-02-07T09:29:40.000-0500,113,118,82,6899.620,8.303,1,1018
9:29:41.000 AM,1770474581.000,2026-02-07T09:29:41.000-0500,113,128,82,6907.980,8.320,1,1019
9:29:42.000 AM,1770474582.000,2026-02-07T09:29:42.000-0500,113,134,83,6916.290,8.357,1,1020
9:29:43.000 AM,1770474583.000,2026-02-07T09:29:43.000-0500,113,137,83,6924.690,8.438,1,1021
9:29:44.000 AM,1770474584.000,2026-02-07T09:29:44.000-0500,113,137,83,6931.700,8.471,1,1022
9:29:45.000 AM,1770474585.000,2026-02-07T09:29:45.000-0500,113,139,84,6941.390,8.425,1,1023
9:29:46.000 AM,1770474586.000,2026-02-07T09:29:46.000-0500,113,139,84,6949.730,8.554,1,1024
9:29:47.000 AM,1770474587.000,2026-02-07T09:29:47.000-0500,113,139,84,6958.090,8.611,1,1025
9:29:48.000 AM,1770474588.000,2026-02-07T09:29:48.000-0500,113,140,83,6966.360,8.519,1,1026
9:29:49.000 AM,1770474589.000,2026-02-07T09:29:49.000-0500,113,138,83,6974.810,8.338,1,1027
9:29:50.000 AM,1770474590.000,2026-02-07T09:29:50.000-0500,113,132,82,6982.490,8.421,1,1028
9:29:51.000 AM,1770474591.000,2026-02-07T09:29:51.000-0500,113,137,82,6991.480,8.313,1,1029
9:29:52.000 AM,1770474592.000,2026-02-07T09:29:52.000-0500,113,144,82,6999.890,8.381,1,1030
9:29:53.000 AM,1770474593.000,2026-02-07T09:29:53.000-0500,112,148,82,7010.270,8.418,1,1031
9:29:54.000 AM,1770474594.000,2026-02-07T09:29:54.000-0500,112,152,82,7018.640,8.425,1,1032
9:29:55.000 AM,1770474595.000,2026-02-07T09:29:55.000-0500,112,149,82,7027.020,8.381,1,1033
9:29:56.000 AM,1770474596.000,2026-02-07T09:29:56.000-0500,112,148,81,7035.390,8.347,1,1034
9:29:57.000 AM,1770474597.000,2026-02-07T09:29:57.000-0500,112,157,81,7043.730,8.257,1,1035
9:29:58.000 AM,1770474598.000,2026-02-07T09:29:58.000-0500,112,168,81,7052.090,8.240,1,1036
9:29:59.000 AM,1770474599.000,2026-02-07T09:29:59.000-0500,112,179,80,7060.440,8.168,1,1037
9:30:00.000 AM,1770474600.000,2026-02-07T09:30:00.000-0500,112,184,80,7066.490,8.182,1,1038
9:30:01.000 AM,1770474601.000,2026-02-07T09:30:01.000-0500,112,182,80,7073.100,8.213,1,1039
9:30:02.000 AM,1770474602.000,2026-02-07T09:30:02.000-0500,112,183,79,7083.450,8.081,1,1040
9:30:03.000 AM,1770474603.000,2026-02-07T09:30:03.000-0500,112,193,79,7091.790,8.046,1,1041
9:30:04.000 AM,1770474604.000,2026-02-07T09:30:04.000-0500,112,199,80,7101.100,8.094,1,1042
9:30:05.000 AM,1770474605.000,2026-02-07T09:30:05.000-0500,112,190,80,7110.580,8.139,1,1043
9:30:06.000 AM,1770474606.000,2026-02-07T09:30:06.000-0500,112,180,80,7118.940,8.153,1,1044
9:30:07.000 AM,1770474607.000,2026-02-07T09:30:07.000-0500,112,175,80,7126.300,8.118,1,1045
9:30:08.000 AM,1770474608.000,2026-02-07T09:30:08.000-0500,113,168,80,7133.560,8.155,1,1046
9:30:09.000 AM,1770474609.000,2026-02-07T09:30:09.000-0500,113,163,80,7141.780,8.150,1,1047
9:30:10.000 AM,1770474610.000,2026-02-07T09:30:10.000-0500,113,161,80,7150.270,8.150,1,1048
9:30:11.000 AM,1770474611.000,2026-02-07T09:30:11.000-0500,113,154,80,7158.610,8.191,1,1049
9:30:12.000 AM,1770474612.000,2026-02-07T09:30:12.000-0500,113,143,81,7166.790,8.111,1,1050
9:30:13.000 AM,1770474613.000,2026-02-07T09:30:13.000-0500,114,135,81,7173.690,8.306,1,1051
9:30:14.000 AM,1770474614.000,2026-02-07T09:30:14.000-0500,114,129,82,7183.710,8.316,1,1052
9:30:15.000 AM,1770474615.000,2026-02-07T09:30:15.000-0500,114,125,83,7192.000,8.381,1,1053
9:30:16.000 AM,1770474616.000,2026-02-07T09:30:16.000-0500,115,123,83,7200.410,8.386,1,1054
9:30:17.000 AM,1770474617.000,2026-02-07T09:30:17.000-0500,115,120,83,7208.670,8.408,1,1055
9:30:18.000 AM,1770474618.000,2026-02-07T09:30:18.000-0500,115,117,84,7217.100,8.519,1,1056
9:30:19.000 AM,1770474619.000,2026-02-07T09:30:19.000-0500,116,112,83,7225.490,8.313,1,1057
9:30:20.000 AM,1770474620.000,2026-02-07T09:30:20.000-0500,116,113,83,7233.740,8.400,1,1058
9:30:21.000 AM,1770474621.000,2026-02-07T09:30:21.000-0500,116,121,84,7241.930,8.415,1,1059
9:30:22.000 AM,1770474622.000,2026-02-07T09:30:22.000-0500,117,127,83,7250.520,8.522,1,1060
9:30:23.000 AM,1770474623.000,2026-02-07T09:30:23.000-0500,117,129,82,7260.390,8.478,1,1061
9:30:24.000 AM,1770474624.000,2026-02-07T09:30:24.000-0500,117,131,80,7269.290,8.702,1,1062
9:30:25.000 AM,1770474625.000,2026-02-07T09:30:25.000-0500,117,129,80,7277.690,8.697,1,1063
9:30:26.000 AM,1770474626.000,2026-02-07T09:30:26.000-0500,118,129,81,7287.650,8.677,1,1064
9:30:27.000 AM,1770474627.000,2026-02-07T09:30:27.000-0500,118,130,81,7296.470,8.908,1,1065
9:30:28.000 AM,1770474628.000,2026-02-07T09:30:28.000-0500,118,132,81,7304.810,8.832,1,1066
9:30:29.000 AM,1770474629.000,2026-02-07T09:30:29.000-0500,118,135,78,7313.240,8.955,1,1067
9:30:30.000 AM,1770474630.000,2026-02-07T09:30:30.000-0500,117,138,79,7323.610,8.883,1,1068
9:30:31.000 AM,1770474631.000,2026-02-07T09:30:31.000-0500,117,143,79,7334.020,9.000,1,1069
9:30:32.000 AM,1770474632.000,2026-02-07T09:30:32.000-0500,117,136,79,7342.380,9.315,1,1070
9:30:33.000 AM,1770474633.000,2026-02-07T09:30:33.000-0500,117,127,79,7350.720,9.120,1,1071
9:30:34.000 AM,1770474634.000,2026-02-07T09:30:34.000-0500,116,119,79,7360.490,9.125,1,1072
9:30:35.000 AM,1770474635.000,2026-02-07T09:30:35.000-0500,116,117,78,7368.030,9.185,1,1073
9:30:36.000 AM,1770474636.000,2026-02-07T09:30:36.000-0500,115,129,79,7377.830,9.126,1,1074
9:30:37.000 AM,1770474637.000,2026-02-07T09:30:37.000-0500,115,130,79,7388.250,9.184,1,1075
9:30:38.000 AM,1770474638.000,2026-02-07T09:30:38.000-0500,115,122,79,7397.150,9.267,1,1076
9:30:39.000 AM,1770474639.000,2026-02-07T09:30:39.000-0500,114,121,79,7407.010,8.982,1,1077
9:30:40.000 AM,1770474640.000,2026-02-07T09:30:40.000-0500,114,123,79,7417.490,9.044,1,1078
9:30:41.000 AM,1770474641.000,2026-02-07T09:30:41.000-0500,113,130,80,7425.830,9.297,1,1079
9:30:42.000 AM,1770474642.000,2026-02-07T09:30:42.000-0500,113,134,80,7436.210,9.012,1,1080
9:30:43.000 AM,1770474643.000,2026-02-07T09:30:43.000-0500,113,140,80,7444.630,9.057,1,1081
9:30:44.000 AM,1770474644.000,2026-02-07T09:30:44.000-0500,113,143,80,7453.190,9.353,1,1082
9:30:45.000 AM,1770474645.000,2026-02-07T09:30:45.000-0500,112,144,81,7463.310,9.250,1,1083
9:30:46.000 AM,1770474646.000,2026-02-07T09:30:46.000-0500,112,142,81,7472.330,9.294,1,1084
9:30:47.000 AM,1770474647.000,2026-02-07T09:30:47.000-0500,112,136,81,7482.170,9.428,1,1085
9:30:48.000 AM,1770474648.000,2026-02-07T09:30:48.000-0500,112,136,81,7490.520,9.394,1,1086
9:30:49.000 AM,1770474649.000,2026-02-07T09:30:49.000-0500,112,137,81,7500.960,9.345,1,1087
9:30:50.000 AM,1770474650.000,2026-02-07T09:30:50.000-0500,112,141,81,7509.130,9.461,1,1088
9:30:51.000 AM,1770474651.000,2026-02-07T09:30:51.000-0500,112,146,81,7521.830,9.386,1,1089
9:30:52.000 AM,1770474652.000,2026-02-07T09:30:52.000-0500,112,149,81,7530.160,9.276,1,1090
9:30:53.000 AM,1770474653.000,2026-02-07T09:30:53.000-0500,112,151,81,7539.350,9.386,1,1091
9:30:54.000 AM,1770474654.000,2026-02-07T09:30:54.000-0500,112,150,81,7548.950,9.166,1,1092
9:30:55.000 AM,1770474655.000,2026-02-07T09:30:55.000-0500,112,148,81,7557.040,9.292,1,1093
9:30:56.000 AM,1770474656.000,2026-02-07T09:30:56.000-0500,111,144,81,7567.740,9.413,1,1094
9:30:57.000 AM,1770474657.000,2026-02-07T09:30:57.000-0500,111,139,81,7576.040,9.309,1,1095
9:30:58.000 AM,1770474658.000,2026-02-07T09:30:58.000-0500,111,135,81,7586.510,9.365,1,1096
9:30:59.000 AM,1770474659.000,2026-02-07T09:30:59.000-0500,112,135,81,7594.850,9.368,1,1097
9:31:00.000 AM,1770474660.000,2026-02-07T09:31:00.000-0500,112,134,82,7605.360,9.627,1,1098
9:31:01.000 AM,1770474661.000,2026-02-07T09:31:01.000-0500,112,134,82,7615.710,9.474,1,1099
9:31:02.000 AM,1770474662.000,2026-02-07T09:31:02.000-0500,112,136,82,7625.870,9.409,1,1100
9:31:03.000 AM,1770474663.000,2026-02-07T09:31:03.000-0500,112,139,81,7634.430,9.408,1,1101
9:31:04.000 AM,1770474664.000,2026-02-07T09:31:04.000-0500,112,146,81,7644.910,9.316,1,1102
9:31:05.000 AM,1770474665.000,2026-02-07T09:31:05.000-0500,112,153,81,7653.250,9.319,1,1103
9:31:06.000 AM,1770474666.000,2026-02-07T09:31:06.000-0500,112,157,81,7662.920,9.390,1,1104
9:31:07.000 AM,1770474667.000,2026-02-07T09:31:07.000-0500,112,157,81,7672.030,9.446,1,1105
9:31:08.000 AM,1770474668.000,2026-02-07T09:31:08.000-0500,112,156,82,7684.530,9.470,1,1106
9:31:09.000 AM,1770474669.000,2026-02-07T09:31:09.000-0500,112,151,82,7692.860,9.237,1,1107
9:31:10.000 AM,1770474670.000,2026-02-07T09:31:10.000-0500,112,147,82,7703.280,9.539,1,1108
9:31:11.000 AM,1770474671.000,2026-02-07T09:31:11.000-0500,112,145,83,7711.600,9.687,1,1109
9:31:12.000 AM,1770474672.000,2026-02-07T09:31:12.000-0500,112,140,83,7722.080,9.492,1,1110
9:31:13.000 AM,1770474673.000,2026-02-07T09:31:13.000-0500,112,134,83,7730.460,9.626,1,1111
9:31:14.000 AM,1770474674.000,2026-02-07T09:31:14.000-0500,112,132,83,7740.870,9.405,1,1112
9:31:15.000 AM,1770474675.000,2026-02-07T09:31:15.000-0500,112,132,83,7749.110,9.666,1,1113
9:31:16.000 AM,1770474676.000,2026-02-07T09:31:16.000-0500,112,131,83,7759.590,9.574,1,1114
9:31:17.000 AM,1770474677.000,2026-02-07T09:31:17.000-0500,112,132,83,7769.340,9.554,1,1115
9:31:18.000 AM,1770474678.000,2026-02-07T09:31:18.000-0500,112,136,83,7778.440,9.539,1,1116
9:31:19.000 AM,1770474679.000,2026-02-07T09:31:19.000-0500,112,130,83,7790.380,9.523,1,1117
9:31:20.000 AM,1770474680.000,2026-02-07T09:31:20.000-0500,112,127,83,7798.060,9.517,1,1118
9:31:21.000 AM,1770474681.000,2026-02-07T09:31:21.000-0500,112,133,83,7809.630,9.466,1,1119
9:31:22.000 AM,1770474682.000,2026-02-07T09:31:22.000-0500,112,138,83,7818.940,9.641,1,1120
9:31:23.000 AM,1770474683.000,2026-02-07T09:31:23.000-0500,112,133,83,7828.490,9.662,1,1121
9:31:24.000 AM,1770474684.000,2026-02-07T09:31:24.000-0500,112,132,83,7837.800,9.530,1,1122
9:31:25.000 AM,1770474685.000,2026-02-07T09:31:25.000-0500,112,135,84,7847.220,9.722,1,1123
9:31:26.000 AM,1770474686.000,2026-02-07T09:31:26.000-0500,112,138,84,7857.690,9.766,1,1124
9:31:27.000 AM,1770474687.000,2026-02-07T09:31:27.000-0500,112,136,84,7866.100,9.584,1,1125
9:31:28.000 AM,1770474688.000,2026-02-07T09:31:28.000-0500,112,132,84,7876.520,9.807,1,1126
9:31:29.000 AM,1770474689.000,2026-02-07T09:31:29.000-0500,112,130,83,7886.900,9.581,1,1127
9:31:30.000 AM,1770474690.000,2026-02-07T09:31:30.000-0500,112,129,83,7896.290,9.553,1,1128
9:31:31.000 AM,1770474691.000,2026-02-07T09:31:31.000-0500,111,133,83,7907.750,9.558,1,1129
9:31:32.000 AM,1770474692.000,2026-02-07T09:31:32.000-0500,111,138,83,7916.060,9.620,1,1130
9:31:33.000 AM,1770474693.000,2026-02-07T09:31:33.000-0500,111,136,82,7926.520,9.573,1,1131
9:31:34.000 AM,1770474694.000,2026-02-07T09:31:34.000-0500,111,139,81,7934.940,9.444,1,1132
9:31:35.000 AM,1770474695.000,2026-02-07T09:31:35.000-0500,111,153,80,7945.250,9.302,1,1133
9:31:36.000 AM,1770474696.000,2026-02-07T09:31:36.000-0500,111,171,80,7952.980,9.261,1,1134
9:31:37.000 AM,1770474697.000,2026-02-07T09:31:37.000-0500,111,183,80,7964.080,9.369,1,1135
9:31:38.000 AM,1770474698.000,2026-02-07T09:31:38.000-0500,111,193,79,7972.440,9.136,1,1136
9:31:39.000 AM,1770474699.000,2026-02-07T09:31:39.000-0500,111,208,79,7981.360,9.167,1,1137
9:31:40.000 AM,1770474700.000,2026-02-07T09:31:40.000-0500,111,216,79,7993.230,9.000,1,1138
9:31:41.000 AM,1770474701.000,2026-02-07T09:31:41.000-0500,111,218,78,8001.210,9.067,1,1139
9:31:42.000 AM,1770474702.000,2026-02-07T09:31:42.000-0500,111,220,77,8009.700,8.988,1,1140
9:31:43.000 AM,1770474703.000,2026-02-07T09:31:43.000-0500,111,226,77,8020.150,9.031,1,1141
9:31:44.000 AM,1770474704.000,2026-02-07T09:31:44.000-0500,111,236,78,8028.780,8.828,1,1142
9:31:45.000 AM,1770474705.000,2026-02-07T09:31:45.000-0500,111,241,78,8037.130,9.092,1,1143
9:31:46.000 AM,1770474706.000,2026-02-07T09:31:46.000-0500,111,237,77,8045.430,8.896,1,1144
9:31:47.000 AM,1770474707.000,2026-02-07T09:31:47.000-0500,111,235,77,8055.900,8.995,2,1145
9:31:48.000 AM,1770474708.000,2026-02-07T09:31:48.000-0500,111,233,77,8065.880,8.961,2,1146
9:31:49.000 AM,1770474709.000,2026-02-07T09:31:49.000-0500,111,224,76,8074.690,8.771,2,1147
9:31:50.000 AM,1770474710.000,2026-02-07T09:31:50.000-0500,112,217,76,8083.050,8.766,2,1148
9:31:51.000 AM,1770474711.000,2026-02-07T09:31:51.000-0500,112,216,76,8091.340,8.750,2,1149
9:31:52.000 AM,1770474712.000,2026-02-07T09:31:52.000-0500,112,219,76,8101.800,8.843,2,1150
9:31:53.000 AM,1770474713.000,2026-02-07T09:31:53.000-0500,112,226,76,8110.180,8.883,2,1151
9:31:54.000 AM,1770474714.000,2026-02-07T09:31:54.000-0500,113,219,76,8118.540,8.734,2,1152
9:31:55.000 AM,1770474715.000,2026-02-07T09:31:55.000-0500,113,213,76,8126.730,8.734,2,1153
9:31:56.000 AM,1770474716.000,2026-02-07T09:31:56.000-0500,113,213,76,8135.240,8.727,2,1154
9:31:57.000 AM,1770474717.000,2026-02-07T09:31:57.000-0500,114,212,76,8143.240,8.732,2,1155
9:31:58.000 AM,1770474718.000,2026-02-07T09:31:58.000-0500,115,212,76,8153.850,8.846,2,1156
9:31:59.000 AM,1770474719.000,2026-02-07T09:31:59.000-0500,116,213,76,8162.030,8.772,2,1157
9:32:00.000 AM,1770474720.000,2026-02-07T09:32:00.000-0500,116,214,76,8172.470,8.697,2,1158
9:32:01.000 AM,1770474721.000,2026-02-07T09:32:01.000-0500,117,215,76,8181.120,8.695,2,1159
9:32:02.000 AM,1770474722.000,2026-02-07T09:32:02.000-0500,118,214,78,8189.350,8.785,2,1160
9:32:03.000 AM,1770474723.000,2026-02-07T09:32:03.000-0500,119,198,79,8197.870,9.009,2,1161
9:32:04.000 AM,1770474724.000,2026-02-07T09:32:04.000-0500,120,176,80,8208.290,9.055,2,1162
9:32:05.000 AM,1770474725.000,2026-02-07T09:32:05.000-0500,121,156,80,8218.090,9.058,2,1163
9:32:06.000 AM,1770474726.000,2026-02-07T09:32:06.000-0500,121,140,81,8227.070,9.177,2,1164
9:32:07.000 AM,1770474727.000,2026-02-07T09:32:07.000-0500,122,131,81,8236.390,9.315,2,1165
9:32:08.000 AM,1770474728.000,2026-02-07T09:32:08.000-0500,123,130,81,8245.850,9.388,2,1166
9:32:09.000 AM,1770474729.000,2026-02-07T09:32:09.000-0500,124,133,81,8254.210,9.219,2,1167
9:32:10.000 AM,1770474730.000,2026-02-07T09:32:10.000-0500,124,136,82,8264.630,9.364,2,1168
9:32:11.000 AM,1770474731.000,2026-02-07T09:32:11.000-0500,124,135,82,8273.100,9.384,2,1169
9:32:12.000 AM,1770474732.000,2026-02-07T09:32:12.000-0500,125,133,82,8284.660,9.509,2,1170
9:32:13.000 AM,1770474733.000,2026-02-07T09:32:13.000-0500,125,133,82,8295.250,9.483,2,1171
9:32:14.000 AM,1770474734.000,2026-02-07T09:32:14.000-0500,125,133,82,8304.270,9.433,2,1172
9:32:15.000 AM,1770474735.000,2026-02-07T09:32:15.000-0500,125,135,83,8313.820,9.421,2,1173
9:32:16.000 AM,1770474736.000,2026-02-07T09:32:16.000-0500,125,136,83,8322.950,9.441,2,1174
9:32:17.000 AM,1770474737.000,2026-02-07T09:32:17.000-0500,125,132,83,8333.130,9.609,2,1175
9:32:18.000 AM,1770474738.000,2026-02-07T09:32:18.000-0500,125,129,83,8341.810,9.673,2,1176
9:32:19.000 AM,1770474739.000,2026-02-07T09:32:19.000-0500,125,129,83,8352.140,9.477,2,1177
9:32:20.000 AM,1770474740.000,2026-02-07T09:32:20.000-0500,124,132,83,8361.500,9.546,2,1178
9:32:21.000 AM,1770474741.000,2026-02-07T09:32:21.000-0500,124,137,83,8373.100,9.540,2,1179
9:32:22.000 AM,1770474742.000,2026-02-07T09:32:22.000-0500,123,134,83,8381.990,9.610,2,1180
9:32:23.000 AM,1770474743.000,2026-02-07T09:32:23.000-0500,123,129,83,8391.780,9.539,2,1181
9:32:24.000 AM,1770474744.000,2026-02-07T09:32:24.000-0500,123,130,83,8402.000,9.495,2,1182
9:32:25.000 AM,1770474745.000,2026-02-07T09:32:25.000-0500,123,134,82,8410.660,9.764,2,1183
9:32:26.000 AM,1770474746.000,2026-02-07T09:32:26.000-0500,122,141,82,8420.230,9.445,2,1184
9:32:27.000 AM,1770474747.000,2026-02-07T09:32:27.000-0500,122,163,81,8429.430,9.336,2,1185
9:32:28.000 AM,1770474748.000,2026-02-07T09:32:28.000-0500,122,195,82,8439.770,9.575,2,1186
9:32:29.000 AM,1770474749.000,2026-02-07T09:32:29.000-0500,121,222,83,8448.690,9.645,2,1187
9:32:30.000 AM,1770474750.000,2026-02-07T09:32:30.000-0500,121,201,84,8460.710,9.786,2,1188
9:32:31.000 AM,1770474751.000,2026-02-07T09:32:31.000-0500,121,193,85,8469.780,9.756,2,1189
9:32:32.000 AM,1770474752.000,2026-02-07T09:32:32.000-0500,121,200,84,8479.450,9.647,2,1190
9:32:33.000 AM,1770474753.000,2026-02-07T09:32:33.000-0500,121,197,83,8489.860,9.611,2,1191
9:32:34.000 AM,1770474754.000,2026-02-07T09:32:34.000-0500,120,190,82,8499.040,9.515,2,1192
9:32:35.000 AM,1770474755.000,2026-02-07T09:32:35.000-0500,120,189,82,8508.710,9.474,2,1193
9:32:36.000 AM,1770474756.000,2026-02-07T09:32:36.000-0500,120,194,81,8517.060,9.537,2,1194
9:32:37.000 AM,1770474757.000,2026-02-07T09:32:37.000-0500,120,218,82,8529.550,9.274,2,1195
9:32:38.000 AM,1770474758.000,2026-02-07T09:32:38.000-0500,120,231,82,8536.270,9.427,2,1196
9:32:39.000 AM,1770474759.000,2026-02-07T09:32:39.000-0500,120,232,82,8548.220,9.489,2,1197
9:32:40.000 AM,1770474760.000,2026-02-07T09:32:40.000-0500,120,232,82,8556.680,9.409,2,1198
9:32:41.000 AM,1770474761.000,2026-02-07T09:32:41.000-0500,120,231,82,8567.120,9.452,2,1199
9:32:42.000 AM,1770474762.000,2026-02-07T09:32:42.000-0500,121,226,82,8576.200,9.457,2,1200
9:32:43.000 AM,1770474763.000,2026-02-07T09:32:43.000-0500,121,218,82,8585.900,9.462,2,1201
9:32:44.000 AM,1770474764.000,2026-02-07T09:32:44.000-0500,121,219,82,8596.270,9.409,2,1202
9:32:45.000 AM,1770474765.000,2026-02-07T09:32:45.000-0500,122,218,82,8605.520,9.366,2,1203
9:32:46.000 AM,1770474766.000,2026-02-07T09:32:46.000-0500,122,209,82,8615.100,9.409,2,1204
9:32:47.000 AM,1770474767.000,2026-02-07T09:32:47.000-0500,123,204,82,8625.530,9.577,2,1205
9:32:48.000 AM,1770474768.000,2026-02-07T09:32:48.000-0500,123,205,82,8633.840,9.452,2,1206
9:32:49.000 AM,1770474769.000,2026-02-07T09:32:49.000-0500,124,207,82,8644.300,9.231,2,1207
9:32:50.000 AM,1770474770.000,2026-02-07T09:32:50.000-0500,124,210,81,8652.660,9.325,2,1208
9:32:51.000 AM,1770474771.000,2026-02-07T09:32:51.000-0500,125,221,81,8663.040,9.409,2,1209
9:32:52.000 AM,1770474772.000,2026-02-07T09:32:52.000-0500,125,237,82,8674.630,9.460,2,1210
9:32:53.000 AM,1770474773.000,2026-02-07T09:32:53.000-0500,126,253,83,8683.930,9.470,2,1211
9:32:54.000 AM,1770474774.000,2026-02-07T09:32:54.000-0500,126,265,83,8693.500,9.602,2,1212
9:32:55.000 AM,1770474775.000,2026-02-07T09:32:55.000-0500,126,258,83,8702.710,9.728,2,1213
9:32:56.000 AM,1770474776.000,2026-02-07T09:32:56.000-0500,127,254,82,8711.580,9.388,2,1214
9:32:57.000 AM,1770474777.000,2026-02-07T09:32:57.000-0500,128,251,80,8721.370,9.608,2,1215
9:32:58.000 AM,1770474778.000,2026-02-07T09:32:58.000-0500,128,248,79,8729.850,9.272,2,1216
9:32:59.000 AM,1770474779.000,2026-02-07T09:32:59.000-0500,128,245,78,8740.250,8.870,2,1217
9:33:00.000 AM,1770474780.000,2026-02-07T09:33:00.000-0500,129,235,79,8748.620,8.593,2,1218
9:33:01.000 AM,1770474781.000,2026-02-07T09:33:01.000-0500,129,207,85,8756.790,8.460,2,1219
9:33:02.000 AM,1770474782.000,2026-02-07T09:33:02.000-0500,129,165,98,8765.800,8.244,2,1220
9:33:03.000 AM,1770474783.000,2026-02-07T09:33:03.000-0500,130,94,103,8773.160,7.207,2,1221
9:33:04.000 AM,1770474784.000,2026-02-07T09:33:04.000-0500,130,94,94,8778.340,6.479,2,1222
9:33:05.000 AM,1770474785.000,2026-02-07T09:33:05.000-0500,131,121,90,8785.350,5.876,2,1223
9:33:06.000 AM,1770474786.000,2026-02-07T09:33:06.000-0500,131,154,88,8792.130,5.581,2,1224
9:33:07.000 AM,1770474787.000,2026-02-07T09:33:07.000-0500,131,230,86,8797.130,5.485,2,1225
9:33:08.000 AM,1770474788.000,2026-02-07T09:33:08.000-0500,132,232,86,8802.810,5.405,2,1226
9:33:09.000 AM,1770474789.000,2026-02-07T09:33:09.000-0500,132,197,87,8807.550,5.405,2,1227
9:33:10.000 AM,1770474790.000,2026-02-07T09:33:10.000-0500,132,183,87,8813.800,5.391,2,1228
9:33:11.000 AM,1770474791.000,2026-02-07T09:33:11.000-0500,133,169,86,8818.990,5.354,2,1229
9:33:12.000 AM,1770474792.000,2026-02-07T09:33:12.000-0500,133,152,86,8824.230,5.312,2,1230
9:33:13.000 AM,1770474793.000,2026-02-07T09:33:13.000-0500,133,148,85,8829.440,5.265,2,1231
9:33:14.000 AM,1770474794.000,2026-02-07T09:33:14.000-0500,133,143,84,8834.000,5.254,2,1232
9:33:15.000 AM,1770474795.000,2026-02-07T09:33:15.000-0500,133,146,84,8839.790,5.214,2,1233
9:33:16.000 AM,1770474796.000,2026-02-07T09:33:16.000-0500,133,152,84,8845.040,5.176,2,1234
9:33:17.000 AM,1770474797.000,2026-02-07T09:33:17.000-0500,133,155,84,8850.280,5.208,2,1235
9:33:18.000 AM,1770474798.000,2026-02-07T09:33:18.000-0500,133,154,84,8855.470,5.240,2,1236
9:33:19.000 AM,1770474799.000,2026-02-07T09:33:19.000-0500,133,152,83,8859.750,5.209,2,1237
