date,timestamp,ISO8601,hr (count/min),power (watt),cadence (count/min),distance (meter),speed (m/s),lap,since_start
11:43:29.000 AM,1770223409.000,2026-02-04T11:43:29.000-0500,105,178,82,3794.420,8.771,1,610
11:43:30.000 AM,1770223410.000,2026-02-04T11:43:30.000-0500,105,176,82,3802.370,8.771,1,611
11:43:31.000 AM,1770223411.000,2026-02-04T11:43:31.000-0500,105,172,82,3813.220,8.729,1,612
11:43:32.000 AM,1770223412.000,2026-02-04T11:43:32.000-0500,105,172,82,3821.570,8.831,1,613
11:43:33.000 AM,1770223413.000,2026-02-04T11:43:33.000-0500,105,173,82,3829.940,8.766,1,614
11:43:34.000 AM,1770223414.000,2026-02-04T11:43:34.000-0500,105,173,82,3839.850,8.891,1,615
11:43:35.000 AM,1770223415.000,2026-02-04T11:43:35.000-0500,106,168,82,3849.290,8.879,1,616
11:43:36.000 AM,1770223416.000,2026-02-04T11:43:36.000-0500,106,164,82,3858.900,8.861,1,617
11:43:37.000 AM,1770223417.000,2026-02-04T11:43:37.000-0500,106,166,82,3866.180,8.850,1,618
11:43:38.000 AM,1770223418.000,2026-02-04T11:43:38.000-0500,106,167,82,3876.690,8.801,1,619
11:43:39.000 AM,1770223419.000,2026-02-04T11:43:39.000-0500,107,167,82,3886.280,8.961,1,620
11:43:40.000 AM,1770223420.000,2026-02-04T11:43:40.000-0500,107,165,83,3894.640,8.928,1,621
11:43:41.000 AM,1770223421.000,2026-02-04T11:43:41.000-0500,107,164,83,3902.980,8.876,1,622
11:43:42.000 AM,1770223422.000,2026-02-04T11:43:42.000-0500,108,159,83,3912.330,8.884,1,623
11:43:43.000 AM,1770223423.000,2026-02-04T11:43:43.000-0500,108,151,83,3921.790,8.945,1,624
11:43:44.000 AM,1770223424.000,2026-02-04T11:43:44.000-0500,108,148,83,3930.140,8.825,1,625
11:43:45.000 AM,1770223425.000,2026-02-04T11:43:45.000-0500,108,146,82,3938.330,8.787,1,626
11:43:46.000 AM,1770223426.000,2026-02-04T11:43:46.000-0500,109,143,82,3948.250,8.922,1,627
11:43:47.000 AM,1770223427.000,2026-02-04T11:43:47.000-0500,109,138,82,3959.050,8.939,1,628
11:43:48.000 AM,1770223428.000,2026-02-04T11:43:48.000-0500,109,132,83,3965.710,8.946,1,629
11:43:49.000 AM,1770223429.000,2026-02-04T11:43:49.000-0500,109,131,83,3976.420,8.983,1,630
11:43:50.000 AM,1770223430.000,2026-02-04T11:43:50.000-0500,109,130,83,3986.450,8.961,1,631
11:43:51.000 AM,1770223431.000,2026-02-04T11:43:51.000-0500,109,129,84,3994.790,8.876,1,632
11:43:52.000 AM,1770223432.000,2026-02-04T11:43:52.000-0500,109,125,83,4003.190,8.810,1,633
11:43:53.000 AM,1770223433.000,2026-02-04T11:43:53.000-0500,109,123,83,4013.610,8.807,1,634
11:43:54.000 AM,1770223434.000,2026-02-04T11:43:54.000-0500,110,126,83,4021.700,8.854,1,635
11:43:55.000 AM,1770223435.000,2026-02-04T11:43:55.000-0500,110,124,83,4030.290,8.846,1,636
11:43:56.000 AM,1770223436.000,2026-02-04T11:43:56.000-0500,110,125,83,4038.680,8.992,1,637
11:43:57.000 AM,1770223437.000,2026-02-04T11:43:57.000-0500,110,126,83,4049.000,9.119,1,638
11:43:58.000 AM,1770223438.000,2026-02-04T11:43:58.000-0500,110,128,83,4057.460,8.961,1,639
11:43:59.000 AM,1770223439.000,2026-02-04T11:43:59.000-0500,109,133,84,4065.810,8.961,1,640
11:44:00.000 AM,1770223440.000,2026-02-04T11:44:00.000-0500,109,133,84,4076.230,9.115,1,641
11:44:01.000 AM,1770223441.000,2026-02-04T11:44:01.000-0500,109,121,84,4083.310,9.039,1,642
11:44:02.000 AM,1770223442.000,2026-02-04T11:44:02.000-0500,109,115,83,4092.670,8.919,1,643
11:44:03.000 AM,1770223443.000,2026-02-04T11:44:03.000-0500,109,119,83,4102.240,9.003,1,644
11:44:04.000 AM,1770223444.000,2026-02-04T11:44:04.000-0500,109,124,84,4111.730,9.089,1,645
11:44:05.000 AM,1770223445.000,2026-02-04T11:44:05.000-0500,109,128,84,4120.080,8.976,1,646
11:44:06.000 AM,1770223446.000,2026-02-04T11:44:06.000-0500,109,131,84,4130.510,9.062,1,647
11:44:07.000 AM,1770223447.000,2026-02-04T11:44:07.000-0500,109,129,84,4140.920,9.071,1,648
11:44:08.000 AM,1770223448.000,2026-02-04T11:44:08.000-0500,109,127,84,4149.290,9.052,1,649
11:44:09.000 AM,1770223449.000,2026-02-04T11:44:09.000-0500,109,124,84,4157.650,9.098,1,650
11:44:10.000 AM,1770223450.000,2026-02-04T11:44:10.000-0500,109,125,84,4168.060,9.061,1,651
11:44:11.000 AM,1770223451.000,2026-02-04T11:44:11.000-0500,109,128,84,4176.420,9.063,1,652
11:44:12.000 AM,1770223452.000,2026-02-04T11:44:12.000-0500,109,130,84,4184.630,9.057,1,653
11:44:13.000 AM,1770223453.000,2026-02-04T11:44:13.000-0500,109,126,84,4195.200,8.910,1,654
11:44:14.000 AM,1770223454.000,2026-02-04T11:44:14.000-0500,109,123,84,4204.970,9.039,1,655
11:44:15.000 AM,1770223455.000,2026-02-04T11:44:15.000-0500,109,125,84,4214.730,8.908,1,656
11:44:16.000 AM,1770223456.000,2026-02-04T11:44:16.000-0500,109,127,84,4224.430,8.861,1,657
11:44:17.000 AM,1770223457.000,2026-02-04T11:44:17.000-0500,109,129,84,4232.650,9.118,1,658
11:44:18.000 AM,1770223458.000,2026-02-04T11:44:18.000-0500,108,122,84,4241.110,9.057,1,659
11:44:19.000 AM,1770223459.000,2026-02-04T11:44:19.000-0500,108,130,84,4251.520,9.026,1,660
11:44:20.000 AM,1770223460.000,2026-02-04T11:44:20.000-0500,108,133,84,4259.900,9.104,1,661
11:44:21.000 AM,1770223461.000,2026-02-04T11:44:21.000-0500,108,133,84,4269.250,8.966,1,662
11:44:22.000 AM,1770223462.000,2026-02-04T11:44:22.000-0500,108,132,84,4278.470,9.068,1,663
11:44:23.000 AM,1770223463.000,2026-02-04T11:44:23.000-0500,108,124,84,4287.040,9.194,1,664
11:44:24.000 AM,1770223464.000,2026-02-04T11:44:24.000-0500,108,123,84,4295.230,9.180,1,665
11:44:25.000 AM,1770223465.000,2026-02-04T11:44:25.000-0500,108,122,84,4307.780,9.037,1,666
11:44:26.000 AM,1770223466.000,2026-02-04T11:44:26.000-0500,108,121,84,4315.320,9.039,1,667
11:44:27.000 AM,1770223467.000,2026-02-04T11:44:27.000-0500,108,120,84,4324.600,9.145,1,668
11:44:28.000 AM,1770223468.000,2026-02-04T11:44:28.000-0500,108,121,84,4335.020,9.119,1,669
11:44:29.000 AM,1770223469.000,2026-02-04T11:44:29.000-0500,108,119,83,4343.380,8.870,1,670
11:44:30.000 AM,1770223470.000,2026-02-04T11:44:30.000-0500,108,118,83,4351.740,9.041,1,671
11:44:31.000 AM,1770223471.000,2026-02-04T11:44:31.000-0500,108,117,83,4360.410,8.742,1,672
11:44:32.000 AM,1770223472.000,2026-02-04T11:44:32.000-0500,108,119,83,4370.470,8.881,1,673
11:44:33.000 AM,1770223473.000,2026-02-04T11:44:33.000-0500,108,126,83,4378.710,8.933,1,674
11:44:34.000 AM,1770223474.000,2026-02-04T11:44:34.000-0500,108,130,83,4387.210,8.906,1,675
11:44:35.000 AM,1770223475.000,2026-02-04T11:44:35.000-0500,108,128,83,4396.130,8.922,1,676
11:44:36.000 AM,1770223476.000,2026-02-04T11:44:36.000-0500,108,125,83,4403.860,8.889,1,677
11:44:37.000 AM,1770223477.000,2026-02-04T11:44:37.000-0500,108,119,83,4414.340,8.925,1,678
11:44:38.000 AM,1770223478.000,2026-02-04T11:44:38.000-0500,107,121,83,4424.350,8.945,1,679
11:44:39.000 AM,1770223479.000,2026-02-04T11:44:39.000-0500,107,123,83,4433.050,8.809,1,680
11:44:40.000 AM,1770223480.000,2026-02-04T11:44:40.000-0500,107,126,83,4441.500,9.034,1,681
11:44:41.000 AM,1770223481.000,2026-02-04T11:44:41.000-0500,107,128,83,4450.990,9.012,1,682
11:44:42.000 AM,1770223482.000,2026-02-04T11:44:42.000-0500,107,128,83,4462.290,9.037,1,683
11:44:43.000 AM,1770223483.000,2026-02-04T11:44:43.000-0500,107,124,83,4470.670,8.881,1,684
11:44:44.000 AM,1770223484.000,2026-02-04T11:44:44.000-0500,107,122,83,4479.060,8.846,1,685
11:44:45.000 AM,1770223485.000,2026-02-04T11:44:45.000-0500,107,124,83,4489.130,8.878,1,686
11:44:46.000 AM,1770223486.000,2026-02-04T11:44:46.000-0500,107,125,83,4497.830,8.938,1,687
11:44:47.000 AM,1770223487.000,2026-02-04T11:44:47.000-0500,107,124,83,4506.200,8.978,1,688
11:44:48.000 AM,1770223488.000,2026-02-04T11:44:48.000-0500,107,124,83,4515.780,8.969,1,689
11:44:49.000 AM,1770223489.000,2026-02-04T11:44:49.000-0500,107,126,84,4524.980,9.075,1,690
11:44:50.000 AM,1770223490.000,2026-02-04T11:44:50.000-0500,107,124,84,4533.320,9.079,1,691
11:44:51.000 AM,1770223491.000,2026-02-04T11:44:51.000-0500,106,118,84,4541.680,8.847,1,692
11:44:52.000 AM,1770223492.000,2026-02-04T11:44:52.000-0500,106,120,84,4551.420,8.944,1,693
11:44:53.000 AM,1770223493.000,2026-02-04T11:44:53.000-0500,106,127,84,4562.520,8.983,1,694
11:44:54.000 AM,1770223494.000,2026-02-04T11:44:54.000-0500,106,125,83,4570.890,9.073,1,695
11:44:55.000 AM,1770223495.000,2026-02-04T11:44:55.000-0500,106,126,83,4581.320,8.907,1,696
11:44:56.000 AM,1770223496.000,2026-02-04T11:44:56.000-0500,106,125,83,4589.670,9.074,1,697
11:44:57.000 AM,1770223497.000,2026-02-04T11:44:57.000-0500,106,120,83,4597.970,8.846,1,698
11:44:58.000 AM,1770223498.000,2026-02-04T11:44:58.000-0500,106,117,83,4606.380,8.943,1,699
11:44:59.000 AM,1770223499.000,2026-02-04T11:44:59.000-0500,106,120,83,4616.450,9.036,1,700
11:45:00.000 AM,1770223500.000,2026-02-04T11:45:00.000-0500,106,126,83,4625.140,8.809,1,701
11:45:01.000 AM,1770223501.000,2026-02-04T11:45:01.000-0500,106,126,83,4633.500,9.004,1,702
11:45:02.000 AM,1770223502.000,2026-02-04T11:45:02.000-0500,106,126,83,4643.940,8.867,1,703
11:45:03.000 AM,1770223503.000,2026-02-04T11:45:03.000-0500,106,126,83,4652.260,8.846,1,704
11:45:04.000 AM,1770223504.000,2026-02-04T11:45:04.000-0500,106,126,83,4660.380,9.055,1,705
11:45:05.000 AM,1770223505.000,2026-02-04T11:45:05.000-0500,106,131,84,4670.570,9.053,1,706
11:45:06.000 AM,1770223506.000,2026-02-04T11:45:06.000-0500,106,132,84,4680.620,9.031,1,707
11:45:07.000 AM,1770223507.000,2026-02-04T11:45:07.000-0500,106,132,84,4689.120,9.039,1,708
11:45:08.000 AM,1770223508.000,2026-02-04T11:45:08.000-0500,106,132,84,4699.280,9.128,1,709
11:45:09.000 AM,1770223509.000,2026-02-04T11:45:09.000-0500,106,132,84,4708.610,9.152,1,710
11:45:10.000 AM,1770223510.000,2026-02-04T11:45:10.000-0500,106,130,84,4716.910,9.031,1,711
11:45:11.000 AM,1770223511.000,2026-02-04T11:45:11.000-0500,106,133,84,4727.410,9.000,1,712
11:45:12.000 AM,1770223512.000,2026-02-04T11:45:12.000-0500,106,137,84,4735.770,9.188,1,713
11:45:13.000 AM,1770223513.000,2026-02-04T11:45:13.000-0500,106,136,84,4744.570,9.125,1,714
11:45:14.000 AM,1770223514.000,2026-02-04T11:45:14.000-0500,106,133,84,4754.560,9.114,1,715
11:45:15.000 AM,1770223515.000,2026-02-04T11:45:15.000-0500,106,132,84,4762.900,9.114,1,716
11:45:16.000 AM,1770223516.000,2026-02-04T11:45:16.000-0500,106,130,84,4771.260,9.081,1,717
11:45:17.000 AM,1770223517.000,2026-02-04T11:45:17.000-0500,106,134,84,4783.770,8.827,1,718
11:45:18.000 AM,1770223518.000,2026-02-04T11:45:18.000-0500,106,132,84,4792.120,9.281,1,719
11:45:19.000 AM,1770223519.000,2026-02-04T11:45:19.000-0500,106,133,84,4800.470,9.211,1,720
11:45:20.000 AM,1770223520.000,2026-02-04T11:45:20.000-0500,106,134,84,4810.280,9.043,1,721
11:45:21.000 AM,1770223521.000,2026-02-04T11:45:21.000-0500,106,126,84,4819.260,8.939,1,722
11:45:22.000 AM,1770223522.000,2026-02-04T11:45:22.000-0500,106,124,84,4827.610,9.039,1,723
11:45:23.000 AM,1770223523.000,2026-02-04T11:45:23.000-0500,106,124,84,4838.040,9.119,1,724
11:45:24.000 AM,1770223524.000,2026-02-04T11:45:24.000-0500,106,123,84,4846.400,9.150,1,725
11:45:25.000 AM,1770223525.000,2026-02-04T11:45:25.000-0500,106,124,84,4854.930,9.069,1,726
11:45:26.000 AM,1770223526.000,2026-02-04T11:45:26.000-0500,106,126,84,4865.180,9.065,1,727
11:45:27.000 AM,1770223527.000,2026-02-04T11:45:27.000-0500,106,126,84,4873.530,9.079,1,728
11:45:28.000 AM,1770223528.000,2026-02-04T11:45:28.000-0500,106,126,84,4884.780,9.201,1,729
11:45:29.000 AM,1770223529.000,2026-02-04T11:45:29.000-0500,106,127,84,4893.950,9.088,1,730
11:45:30.000 AM,1770223530.000,2026-02-04T11:45:30.000-0500,106,127,85,4902.700,9.084,1,731
11:45:31.000 AM,1770223531.000,2026-02-04T11:45:31.000-0500,106,127,85,4911.740,9.125,1,732
11:45:32.000 AM,1770223532.000,2026-02-04T11:45:32.000-0500,105,127,85,4921.320,9.182,1,733
11:45:33.000 AM,1770223533.000,2026-02-04T11:45:33.000-0500,105,120,84,4929.810,9.218,1,734
11:45:34.000 AM,1770223534.000,2026-02-04T11:45:34.000-0500,106,123,84,4940.300,9.143,1,735
11:45:35.000 AM,1770223535.000,2026-02-04T11:45:35.000-0500,106,126,84,4948.630,9.079,1,736
11:45:36.000 AM,1770223536.000,2026-02-04T11:45:36.000-0500,106,126,84,4956.910,9.028,1,737
11:45:37.000 AM,1770223537.000,2026-02-04T11:45:37.000-0500,106,128,84,4969.520,9.043,1,738
11:45:38.000 AM,1770223538.000,2026-02-04T11:45:38.000-0500,106,128,84,4977.880,8.956,1,739
11:45:39.000 AM,1770223539.000,2026-02-04T11:45:39.000-0500,106,128,84,4986.220,9.054,1,740
11:45:40.000 AM,1770223540.000,2026-02-04T11:45:40.000-0500,106,130,85,4996.650,8.965,1,741
11:45:41.000 AM,1770223541.000,2026-02-04T11:45:41.000-0500,106,135,85,5005.000,9.042,1,742
11:45:42.000 AM,1770223542.000,2026-02-04T11:45:42.000-0500,106,134,85,5013.250,9.034,1,743
11:45:43.000 AM,1770223543.000,2026-02-04T11:45:43.000-0500,106,127,85,5023.730,8.864,1,744
11:45:44.000 AM,1770223544.000,2026-02-04T11:45:44.000-0500,106,119,84,5032.140,9.118,1,745
11:45:45.000 AM,1770223545.000,2026-02-04T11:45:45.000-0500,106,115,84,5041.540,9.107,1,746
11:45:46.000 AM,1770223546.000,2026-02-04T11:45:46.000-0500,106,123,84,5050.920,8.966,1,747
11:45:47.000 AM,1770223547.000,2026-02-04T11:45:47.000-0500,106,131,84,5059.270,9.036,1,748
11:45:48.000 AM,1770223548.000,2026-02-04T11:45:48.000-0500,106,132,85,5067.880,9.228,1,749
11:45:49.000 AM,1770223549.000,2026-02-04T11:45:49.000-0500,106,137,84,5079.950,9.356,1,750
11:45:50.000 AM,1770223550.000,2026-02-04T11:45:50.000-0500,107,142,83,5088.470,9.316,1,751
11:45:51.000 AM,1770223551.000,2026-02-04T11:45:51.000-0500,107,149,82,5096.840,9.409,1,752
11:45:52.000 AM,1770223552.000,2026-02-04T11:45:52.000-0500,107,148,83,5109.280,9.579,1,753
11:45:53.000 AM,1770223553.000,2026-02-04T11:45:53.000-0500,107,136,83,5117.690,9.502,1,754
11:45:54.000 AM,1770223554.000,2026-02-04T11:45:54.000-0500,107,137,83,5128.120,9.628,1,755
11:45:55.000 AM,1770223555.000,2026-02-04T11:45:55.000-0500,107,140,83,5136.470,9.520,1,756
11:45:56.000 AM,1770223556.000,2026-02-04T11:45:56.000-0500,108,140,83,5146.820,9.557,1,757
11:45:57.000 AM,1770223557.000,2026-02-04T11:45:57.000-0500,108,138,83,5156.470,9.572,1,758
11:45:58.000 AM,1770223558.000,2026-02-04T11:45:58.000-0500,108,127,83,5165.660,9.346,1,759
11:45:59.000 AM,1770223559.000,2026-02-04T11:45:59.000-0500,108,118,82,5174.040,9.577,1,760
11:46:00.000 AM,1770223560.000,2026-02-04T11:46:00.000-0500,108,117,82,5186.520,9.436,1,761
11:46:01.000 AM,1770223561.000,2026-02-04T11:46:01.000-0500,108,117,81,5195.880,9.428,1,762
11:46:02.000 AM,1770223562.000,2026-02-04T11:46:02.000-0500,108,119,81,5205.310,9.425,1,763
11:46:03.000 AM,1770223563.000,2026-02-04T11:46:03.000-0500,108,130,81,5214.010,9.277,1,764
11:46:04.000 AM,1770223564.000,2026-02-04T11:46:04.000-0500,108,140,81,5224.100,9.284,1,765
11:46:05.000 AM,1770223565.000,2026-02-04T11:46:05.000-0500,108,137,81,5232.470,9.409,1,766
11:46:06.000 AM,1770223566.000,2026-02-04T11:46:06.000-0500,108,132,82,5242.860,9.287,1,767
11:46:07.000 AM,1770223567.000,2026-02-04T11:46:07.000-0500,108,135,82,5251.740,9.224,1,768
11:46:08.000 AM,1770223568.000,2026-02-04T11:46:08.000-0500,108,137,82,5262.840,9.342,1,769
11:46:09.000 AM,1770223569.000,2026-02-04T11:46:09.000-0500,108,140,82,5272.080,9.357,1,770
11:46:10.000 AM,1770223570.000,2026-02-04T11:46:10.000-0500,108,138,82,5282.490,9.448,1,771
11:46:11.000 AM,1770223571.000,2026-02-04T11:46:11.000-0500,108,137,82,5291.520,9.511,1,772
11:46:12.000 AM,1770223572.000,2026-02-04T11:46:12.000-0500,108,137,82,5301.280,9.346,1,773
11:46:13.000 AM,1770223573.000,2026-02-04T11:46:13.000-0500,108,136,82,5308.510,9.474,1,774
11:46:14.000 AM,1770223574.000,2026-02-04T11:46:14.000-0500,108,135,82,5320.040,9.415,1,775
11:46:15.000 AM,1770223575.000,2026-02-04T11:46:15.000-0500,108,136,83,5328.520,9.538,1,776
11:46:16.000 AM,1770223576.000,2026-02-04T11:46:16.000-0500,108,137,83,5340.900,9.623,1,777
11:46:17.000 AM,1770223577.000,2026-02-04T11:46:17.000-0500,108,133,83,5349.650,9.611,1,778
11:46:18.000 AM,1770223578.000,2026-02-04T11:46:18.000-0500,108,133,83,5359.400,9.543,1,779
11:46:19.000 AM,1770223579.000,2026-02-04T11:46:19.000-0500,108,135,83,5369.920,9.758,1,780
11:46:20.000 AM,1770223580.000,2026-02-04T11:46:20.000-0500,108,137,83,5378.780,9.556,1,781
11:46:21.000 AM,1770223581.000,2026-02-04T11:46:21.000-0500,108,138,83,5388.890,9.540,1,782
11:46:22.000 AM,1770223582.000,2026-02-04T11:46:22.000-0500,108,138,83,5397.430,9.547,1,783
11:46:23.000 AM,1770223583.000,2026-02-04T11:46:23.000-0500,108,135,83,5407.690,9.516,1,784
11:46:24.000 AM,1770223584.000,2026-02-04T11:46:24.000-0500,108,131,83,5417.850,9.556,1,785
11:46:25.000 AM,1770223585.000,2026-02-04T11:46:25.000-0500,108,134,83,5426.380,9.490,1,786
11:46:26.000 AM,1770223586.000,2026-02-04T11:46:26.000-0500,108,140,83,5437.380,9.622,1,787
11:46:27.000 AM,1770223587.000,2026-02-04T11:46:27.000-0500,109,137,83,5447.240,9.485,1,788
11:46:28.000 AM,1770223588.000,2026-02-04T11:46:28.000-0500,109,127,83,5457.730,9.462,1,789
11:46:29.000 AM,1770223589.000,2026-02-04T11:46:29.000-0500,109,119,82,5467.240,9.547,1,790
11:46:30.000 AM,1770223590.000,2026-02-04T11:46:30.000-0500,109,127,82,5476.500,9.447,1,791
11:46:31.000 AM,1770223591.000,2026-02-04T11:46:31.000-0500,109,130,82,5486.300,9.526,1,792
11:46:32.000 AM,1770223592.000,2026-02-04T11:46:32.000-0500,109,133,83,5495.280,9.500,1,793
11:46:33.000 AM,1770223593.000,2026-02-04T11:46:33.000-0500,110,136,83,5505.720,9.447,1,794
11:46:34.000 AM,1770223594.000,2026-02-04T11:46:34.000-0500,110,136,83,5514.860,9.399,1,795
11:46:35.000 AM,1770223595.000,2026-02-04T11:46:35.000-0500,110,131,83,5526.420,9.388,1,796
11:46:36.000 AM,1770223596.000,2026-02-04T11:46:36.000-0500,110,131,82,5534.730,9.511,1,797
11:46:37.000 AM,1770223597.000,2026-02-04T11:46:37.000-0500,110,131,82,5545.330,9.537,1,798
11:46:38.000 AM,1770223598.000,2026-02-04T11:46:38.000-0500,110,128,82,5553.690,9.517,1,799
11:46:39.000 AM,1770223599.000,2026-02-04T11:46:39.000-0500,110,126,82,5564.020,9.411,1,800
11:46:40.000 AM,1770223600.000,2026-02-04T11:46:40.000-0500,110,125,82,5572.280,9.355,1,801
11:46:41.000 AM,1770223601.000,2026-02-04T11:46:41.000-0500,110,128,82,5582.910,9.504,1,802
11:46:42.000 AM,1770223602.000,2026-02-04T11:46:42.000-0500,110,129,82,5591.440,9.515,1,803
11:46:43.000 AM,1770223603.000,2026-02-04T11:46:43.000-0500,110,132,82,5603.750,9.456,1,804
11:46:44.000 AM,1770223604.000,2026-02-04T11:46:44.000-0500,110,136,82,5612.100,9.416,1,805
11:46:45.000 AM,1770223605.000,2026-02-04T11:46:45.000-0500,110,142,82,5622.520,9.504,1,806
11:46:46.000 AM,1770223606.000,2026-02-04T11:46:46.000-0500,110,143,83,5630.880,9.449,1,807
11:46:47.000 AM,1770223607.000,2026-02-04T11:46:47.000-0500,110,134,83,5641.310,9.616,1,808
11:46:48.000 AM,1770223608.000,2026-02-04T11:46:48.000-0500,110,127,83,5649.660,9.524,1,809
11:46:49.000 AM,1770223609.000,2026-02-04T11:46:49.000-0500,110,130,82,5660.070,9.525,1,810
11:46:50.000 AM,1770223610.000,2026-02-04T11:46:50.000-0500,110,134,82,5671.060,9.446,1,811
11:46:51.000 AM,1770223611.000,2026-02-04T11:46:51.000-0500,110,136,82,5680.930,9.608,1,812
11:46:52.000 AM,1770223612.000,2026-02-04T11:46:52.000-0500,110,138,83,5691.360,9.476,1,813
11:46:53.000 AM,1770223613.000,2026-02-04T11:46:53.000-0500,110,140,83,5699.720,9.495,1,814
11:46:54.000 AM,1770223614.000,2026-02-04T11:46:54.000-0500,110,141,83,5709.580,9.459,1,815
11:46:55.000 AM,1770223615.000,2026-02-04T11:46:55.000-0500,110,141,83,5718.460,9.539,1,816
11:46:56.000 AM,1770223616.000,2026-02-04T11:46:56.000-0500,110,140,83,5728.810,9.602,1,817
11:46:57.000 AM,1770223617.000,2026-02-04T11:46:57.000-0500,110,138,83,5738.550,9.545,1,818
11:46:58.000 AM,1770223618.000,2026-02-04T11:46:58.000-0500,110,136,83,5747.680,9.643,1,819
11:46:59.000 AM,1770223619.000,2026-02-04T11:46:59.000-0500,110,135,83,5758.120,9.783,1,820
11:47:00.000 AM,1770223620.000,2026-02-04T11:47:00.000-0500,110,139,84,5766.750,9.583,1,821
11:47:01.000 AM,1770223621.000,2026-02-04T11:47:01.000-0500,110,137,84,5778.950,9.617,1,822
11:47:02.000 AM,1770223622.000,2026-02-04T11:47:02.000-0500,110,130,84,5789.360,9.640,1,823
11:47:03.000 AM,1770223623.000,2026-02-04T11:47:03.000-0500,110,126,83,5797.720,9.591,1,824
11:47:04.000 AM,1770223624.000,2026-02-04T11:47:04.000-0500,110,125,83,5807.560,9.552,1,825
11:47:05.000 AM,1770223625.000,2026-02-04T11:47:05.000-0500,110,130,83,5816.520,9.523,1,826
11:47:06.000 AM,1770223626.000,2026-02-04T11:47:06.000-0500,110,133,83,5826.950,9.491,1,827
11:47:07.000 AM,1770223627.000,2026-02-04T11:47:07.000-0500,110,137,83,5835.300,9.586,1,828
11:47:08.000 AM,1770223628.000,2026-02-04T11:47:08.000-0500,111,144,83,5845.740,9.713,1,829
11:47:09.000 AM,1770223629.000,2026-02-04T11:47:09.000-0500,111,148,83,5856.270,9.475,1,830
11:47:10.000 AM,1770223630.000,2026-02-04T11:47:10.000-0500,110,149,84,5866.590,9.608,1,831
11:47:11.000 AM,1770223631.000,2026-02-04T11:47:11.000-0500,110,146,84,5877.000,9.671,1,832
11:47:12.000 AM,1770223632.000,2026-02-04T11:47:12.000-0500,110,136,83,5885.370,9.620,1,833
11:47:13.000 AM,1770223633.000,2026-02-04T11:47:13.000-0500,110,137,83,5895.770,9.550,1,834
11:47:14.000 AM,1770223634.000,2026-02-04T11:47:14.000-0500,110,159,82,5904.080,9.663,1,835
11:47:15.000 AM,1770223635.000,2026-02-04T11:47:15.000-0500,110,185,83,5914.290,9.527,1,836
11:47:16.000 AM,1770223636.000,2026-02-04T11:47:16.000-0500,110,193,84,5923.160,9.491,1,837
11:47:17.000 AM,1770223637.000,2026-02-04T11:47:17.000-0500,110,189,87,5933.360,9.511,1,838
11:47:18.000 AM,1770223638.000,2026-02-04T11:47:18.000-0500,110,184,90,5942.540,9.282,1,839
11:47:19.000 AM,1770223639.000,2026-02-04T11:47:19.000-0500,110,180,93,5952.920,9.095,1,840
11:47:20.000 AM,1770223640.000,2026-02-04T11:47:20.000-0500,110,148,104,5960.480,8.441,1,841
11:47:21.000 AM,1770223641.000,2026-02-04T11:47:21.000-0500,110,135,99,5968.840,7.946,1,842
11:47:22.000 AM,1770223642.000,2026-02-04T11:47:22.000-0500,110,157,95,5978.720,8.173,1,843
11:47:23.000 AM,1770223643.000,2026-02-04T11:47:23.000-0500,110,165,92,5985.560,7.849,1,844
11:47:24.000 AM,1770223644.000,2026-02-04T11:47:24.000-0500,110,161,89,5991.850,7.427,1,845
11:47:25.000 AM,1770223645.000,2026-02-04T11:47:25.000-0500,110,155,87,6000.160,7.067,1,846
11:47:26.000 AM,1770223646.000,2026-02-04T11:47:26.000-0500,111,154,85,6007.850,6.923,1,847
11:47:27.000 AM,1770223647.000,2026-02-04T11:47:27.000-0500,111,165,84,6014.830,6.577,1,848
11:47:28.000 AM,1770223648.000,2026-02-04T11:47:28.000-0500,111,174,84,6021.120,6.630,1,849
11:47:29.000 AM,1770223649.000,2026-02-04T11:47:29.000-0500,112,172,84,6027.410,6.641,1,850
11:47:30.000 AM,1770223650.000,2026-02-04T11:47:30.000-0500,112,171,83,6033.880,6.553,1,851
11:47:31.000 AM,1770223651.000,2026-02-04T11:47:31.000-0500,112,173,83,6039.970,6.530,1,852
11:47:32.000 AM,1770223652.000,2026-02-04T11:47:32.000-0500,113,174,83,6046.330,6.530,1,853
11:47:33.000 AM,1770223653.000,2026-02-04T11:47:33.000-0500,113,174,82,6054.520,6.550,1,854
11:47:34.000 AM,1770223654.000,2026-02-04T11:47:34.000-0500,113,175,82,6060.930,6.572,1,855
11:47:35.000 AM,1770223655.000,2026-02-04T11:47:35.000-0500,113,178,82,6067.160,6.389,1,856
11:47:36.000 AM,1770223656.000,2026-02-04T11:47:36.000-0500,114,179,82,6073.410,6.488,1,857
11:47:37.000 AM,1770223657.000,2026-02-04T11:47:37.000-0500,114,177,82,6078.870,6.444,1,858
11:47:38.000 AM,1770223658.000,2026-02-04T11:47:38.000-0500,115,176,82,6087.650,6.336,1,859
11:47:39.000 AM,1770223659.000,2026-02-04T11:47:39.000-0500,116,177,82,6092.340,6.409,1,860
11:47:40.000 AM,1770223660.000,2026-02-04T11:47:40.000-0500,116,177,82,6100.690,6.273,1,861
11:47:41.000 AM,1770223661.000,2026-02-04T11:47:41.000-0500,117,177,82,6105.700,6.449,1,862
