GOTOES_CSV,timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,power,compressed_speed_distance,grade,resistance,time_from_course,cycle_length,temperature,,,,speed_1s,cycles,total_cycles,,,,,,,,,compressed_accumulated_power,accumulated_power,left_right_balance,gps_accuracy,vertical_speed,calories,,,,,,vertical_oscillation,stance_time_percent,stance_time,activity_type,left_torque_effectiveness,right_torque_effectiveness,left_pedal_smoothness,right_pedal_smoothness,combined_pedal_smoothness,time128,stroke_type,zone,ball_speed,cadence256,fractional_cadence,total_hemoglobin_conc,total_hemoglobin_conc_min,total_hemoglobin_conc_max,saturated_hemoglobin_percent,saturated_hemoglobin_percent_min,saturated_hemoglobin_percent_max,,unknown61,device_index,,,,unknown66,left_pco,right_pco,left_power_phase,left_power_phase_peak,right_power_phase,right_power_phase_peak,enhanced_speed,,,,,enhanced_altitude,,,battery_soc,motor_power,vertical_ratio,stance_time_balance,step_length,,,,,,absolute_pressure,depth,next_stop_depth,next_stop_time,time_to_surface,ndl_time,cns_load,n2_load,,,,,,,,,,,,,,,,grit,flow,,ebike_travel_range,ebike_battery_level,ebike_assist_mode,ebike_assist_level_percent
,2026-02-19T11:58:13,33.8698482,-84.6278896,325.4,112,81,4294.88,6.804,175,,-1.28,,,,19,,,,,,,,,,,,,,,,,,4,,101,,,,,,,,,,71.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:14,33.8698022,-84.6279418,325.4,111,83,4301.44,6.871,212,,-1.20,,,,19,,,,,,,,,,,,,,,,,,3,,101,,,,,,,,,,73.5,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:15,33.8697564,-84.6279952,325.4,111,85,4307.85,7.007,247,,-1.12,,,,19,,,,,,,,,,,,,,,,,,3,,102,,,,,,,,,,76.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:16,33.8697106,-84.6280487,325.4,111,86,4315.33,7.030,267,,-0.72,,,,19,,,,,,,,,,,,,,,,,,3,,102,,,,,,,,,,76.5,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:17,33.8696736,-84.6280963,325.4,111,85,4322.91,6.984,239,,0.00,,,,19,,,,,,,,,,,,,,,,,,3,,102,,,,,,,,,,76.0,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:18,33.8696300,-84.6281483,325.4,111,83,4331.47,6.907,230,,0.00,,,,19,,,,,,,,,,,,,,,,,,3,,102,,,,,,,,,,74.5,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:19,33.8695879,-84.6282011,325.4,111,81,4337.93,6.779,217,,0.00,,,,19,,,,,,,,,,,,,,,,,,3,,103,,,,,,,,,,74.0,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:20,33.8695362,-84.6282551,325.6,111,81,4344.79,6.688,212,,0.00,,,,19,,,,,,,,,,,,,,,,,,3,,103,,,,,,,,,,75.0,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:21,33.8694925,-84.6283079,325.6,111,79,4350.79,6.538,222,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,103,,,,,,,,,,77.5,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:22,33.8694534,-84.6283615,325.6,111,76,4357.27,6.431,237,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,103,,,,,,,,,,79.5,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:23,33.8694153,-84.6284087,325.8,112,76,4362.76,6.294,253,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,104,,,,,,,,,,81.0,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:24,33.8693772,-84.6284606,326.0,113,74,4369.75,6.184,269,,0.00,,,,19,,,,,,,,,,,,,,,,,,3,,104,,,,,,,,,,82.5,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:25,33.8693389,-84.6285080,326.0,113,73,4375.13,6.099,272,,0.00,,,,19,,,,,,,,,,,,,,,,,,3,,104,,,,,,,,,,83.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:26,33.8693007,-84.6285540,326.2,113,73,4380.48,5.910,268,,0.28,,,,19,,,,,,,,,,,,,,,,,,4,,104,,,,,,,,,,84.0,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:27,33.8692718,-84.6285935,326.2,114,70,4387.39,5.874,276,,1.13,,,,19,,,,,,,,,,,,,,,,,,4,,105,,,,,,,,,,86.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:28,33.8692358,-84.6286380,326.4,115,69,4394.34,5.738,284,,1.37,,,,19,,,,,,,,,,,,,,,,,,4,,105,,,,,,,,,,86.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:29,33.8691978,-84.6286897,326.6,115,69,4400.26,5.684,283,,1.64,,,,19,,,,,,,,,,,,,,,,,,4,,105,,,,,,,,,,85.5,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:30,33.8691628,-84.6287367,326.8,116,69,4406.10,5.675,289,,1.87,,,,19,,,,,,,,,,,,,,,,,,4,,106,,,,,,,,,,85.5,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:31,33.8691286,-84.6287824,327.0,117,67,4411.45,5.564,272,,2.09,,,,19,,,,,,,,,,,,,,,,,,4,,106,,,,,,,,,,81.5,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:32,33.8690939,-84.6288287,327.2,118,66,4416.80,5.458,236,,2.27,,,,19,,,,,,,,,,,,,,,,,,4,,106,,,,,,,,,,81.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:33,33.8690628,-84.6288682,327.4,118,65,4421.81,5.370,231,,2.40,,,,19,,,,,,,,,,,,,,,,,,4,,106,,,,,,,,,,83.0,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:34,33.8690353,-84.6289064,327.6,119,67,4426.43,5.193,239,,2.54,,,,19,,,,,,,,,,,,,,,,,,3,,107,,,,,,,,,,82.5,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:35,33.8690055,-84.6289506,327.6,120,67,4431.78,5.058,229,,2.68,,,,19,,,,,,,,,,,,,,,,,,3,,107,,,,,,,,,,83.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:36,33.8689810,-84.6289842,327.8,120,67,4436.05,4.998,238,,2.77,,,,19,,,,,,,,,,,,,,,,,,3,,107,,,,,,,,,,84.5,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:37,33.8689490,-84.6290330,328.0,121,68,4441.41,5.026,275,,2.82,,,,19,,,,,,,,,,,,,,,,,,3,,107,,,,,,,,,,85.5,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:38,33.8689179,-84.6290741,328.2,121,69,4446.76,5.036,310,,2.82,,,,19,,,,,,,,,,,,,,,,,,3,,108,,,,,,,,,,85.5,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:39,33.8688934,-84.6291123,328.4,122,70,4452.02,5.112,305,,2.84,,,,19,,,,,,,,,,,,,,,,,,3,,108,,,,,,,,,,84.5,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:40,33.8688644,-84.6291505,328.4,122,70,4457.45,5.166,288,,2.84,,,,19,,,,,,,,,,,,,,,,,,4,,108,,,,,,,,,,84.5,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:41,33.8688369,-84.6291948,328.6,122,70,4462.79,5.166,279,,2.84,,,,19,,,,,,,,,,,,,,,,,,4,,108,,,,,,,,,,84.0,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:42,33.8688070,-84.6292407,328.8,123,70,4466.96,5.141,279,,2.83,,,,19,,,,,,,,,,,,,,,,,,4,,109,,,,,,,,,,82.5,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:43,33.8687733,-84.6292867,329.0,123,69,4472.43,5.164,268,,2.83,,,,19,,,,,,,,,,,,,,,,,,4,,109,,,,,,,,,,83.0,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:44,33.8687451,-84.6293326,329.2,123,69,4477.89,5.079,266,,2.86,,,,19,,,,,,,,,,,,,,,,,,4,,109,,,,,,,,,,83.0,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:45,33.8687186,-84.6293657,329.2,123,69,4484.34,5.067,268,,2.88,,,,19,,,,,,,,,,,,,,,,,,4,,110,,,,,,,,,,83.5,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:46,33.8686917,-84.6294150,329.6,123,69,4488.53,5.067,275,,2.88,,,,19,,,,,,,,,,,,,,,,,,4,,110,,,,,,,,,,84.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:47,33.8686651,-84.6294558,329.6,123,70,4494.89,5.082,270,,2.91,,,,19,,,,,,,,,,,,,,,,,,4,,110,,,,,,,,,,84.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:48,33.8686398,-84.6294977,329.6,123,70,4500.17,5.108,261,,2.90,,,,19,,,,,,,,,,,,,,,,,,4,,110,,,,,,,,,,83.5,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:49,33.8686090,-84.6295453,329.8,123,70,4505.38,5.099,261,,2.90,,,,19,,,,,,,,,,,,,,,,,,4,,111,,,,,,,,,,83.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:50,33.8685812,-84.6295917,330.0,123,71,4510.20,5.172,261,,2.95,,,,19,,,,,,,,,,,,,,,,,,4,,111,,,,,,,,,,82.5,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:51,33.8685578,-84.6296309,330.2,124,71,4516.26,5.256,261,,3.01,,,,19,,,,,,,,,,,,,,,,,,5,,111,,,,,,,,,,82.0,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:52,33.8685268,-84.6296797,330.4,124,73,4520.53,5.291,263,,3.00,,,,19,,,,,,,,,,,,,,,,,,5,,111,,,,,,,,,,81.5,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:53,33.8684952,-84.6297275,330.4,124,74,4526.92,5.366,259,,2.97,,,,19,,,,,,,,,,,,,,,,,,5,,112,,,,,,,,,,80.5,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:54,33.8684708,-84.6297669,330.6,125,75,4531.72,5.429,248,,2.83,,,,19,,,,,,,,,,,,,,,,,,5,,112,,,,,,,,,,78.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:55,33.8684349,-84.6298249,330.6,125,75,4537.61,5.487,233,,2.67,,,,19,,,,,,,,,,,,,,,,,,5,,112,,,,,,,,,,80.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:56,33.8684059,-84.6298745,330.6,126,76,4542.96,5.580,244,,2.36,,,,19,,,,,,,,,,,,,,,,,,5,,112,,,,,,,,,,79.5,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:57,33.8683738,-84.6299307,330.6,127,78,4548.90,5.610,244,,1.99,,,,19,,,,,,,,,,,,,,,,,,5,,113,,,,,,,,,,71.5,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:58,33.8683450,-84.6299802,330.6,127,77,4554.70,5.664,242,,1.51,,,,19,,,,,,,,,,,,,,,,,,4,,113,,,,,,,,,,63.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:58:59,33.8683214,-84.6300321,330.8,127,78,4560.03,5.700,241,,1.11,,,,19,,,,,,,,,,,,,,,,,,4,,113,,,,,,,,,,55.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:00,33.8682951,-84.6300860,331.0,128,81,4565.62,5.785,170,,0.17,,,,19,,,,,,,,,,,,,,,,,,4,,113,,,,,,,,,,46.5,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:01,33.8682623,-84.6301395,331.0,128,77,4571.78,5.798,105,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,113,,,,,,,,,,47.5,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:02,33.8682377,-84.6301917,331.0,129,79,4577.12,5.747,77,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,113,,,,,,,,,,49.0,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:03,33.8682120,-84.6302447,331.0,129,73,4584.15,5.777,69,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,113,,,,,,,,,,47.5,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:04,33.8681795,-84.6303038,331.0,129,58,4588.85,5.707,62,,0.84,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,47.0,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:05,33.8681510,-84.6303591,331.0,129,44,4594.19,5.582,55,,1.02,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,47.5,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:06,33.8681247,-84.6304060,331.0,129,29,4599.53,5.430,47,,0.17,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,47.5,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:07,33.8680977,-84.6304463,331.0,128,19,4604.88,5.330,30,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,114,,,,,,,,,,48.0,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:08,33.8680678,-84.6304966,330.8,127,12,4609.87,5.160,20,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:09,33.8680432,-84.6305442,331.0,127,5,4614.50,5.048,0,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:10,33.8680174,-84.6305897,330.8,126,0,4621.96,4.919,0,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:11,33.8679937,-84.6306295,330.8,125,0,4626.24,4.807,0,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:12,33.8679708,-84.6306736,330.6,124,0,4630.45,4.701,0,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:13,33.8679479,-84.6307135,330.6,123,0,4634.03,4.643,0,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:14,33.8679250,-84.6307516,330.6,122,0,4639.08,4.485,0,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:15,33.8679051,-84.6307839,330.6,121,0,4643.35,4.355,0,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:16,33.8678833,-84.6308257,330.4,121,0,4648.44,4.076,0,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:17,33.8678661,-84.6308542,330.4,120,0,4651.22,3.783,0,,-0.89,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:18,33.8678568,-84.6308712,330.4,119,0,4654.63,3.732,0,,-1.17,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:19,33.8678551,-84.6308746,330.4,118,0,4657.94,3.620,0,,-1.16,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:20,33.8678551,-84.6308746,330.4,116,0,4657.94,2.461,0,,-1.06,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T11:59:21,33.8678551,-84.6308746,330.4,114,0,4657.94,1.302,0,,-0.19,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,255,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T12:00:46,33.8678429,-84.6309006,330.4,76,0,4657.94,1.482,0,,0.00,,,,19,,,,,,,,,,,,,,,,,,5,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T12:00:47,33.8678275,-84.6309236,330.4,76,0,4659.95,2.242,0,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T12:00:48,33.8678185,-84.6309402,330.4,74,0,4661.97,2.460,0,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T12:00:49,33.8678077,-84.6309616,330.4,73,0,4665.68,2.438,0,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T12:00:50,33.8677931,-84.6309908,330.4,72,0,4667.76,2.590,0,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T12:00:51,33.8677749,-84.6310213,330.4,74,49,4670.60,2.906,51,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T12:00:52,33.8677498,-84.6310638,330.2,77,69,4674.22,3.483,219,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T12:00:53,33.8677261,-84.6311096,330.2,80,74,4678.09,4.027,257,,0.00,,,,19,,,,,,,,,,,,,,,,,,4,,114,,,,,,,,,,82.5,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-02-19T12:00:54,33.8676972,-84.6311553,330.2,81,79,4682.77,4.672,255,,-0.78,,,,19,,,,,,,,,,,,,,,,,,4,,115,,,,,,,,,,81.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
